5.83 0.899057 0.87466 -0.429531
5.84 0.90339 0.87969 -0.420759
5.85 0.907633 0.88472 -0.411937
5.86 0.911785 0.88975 -0.403064
5.87 0.915846 0.89478 -0.394142
5.88 0.919816 0.89981 -0.385169
5.89 0.923693 0.90484 -0.376146
5.9 0.927478 0.90987 -0.367072
5.91 0.931171 0.9149 -0.357948
5.92 0.93477 0.91993 -0.348774
5.93 0.938276 0.92496 -0.33955
5.94 0.941688 0.92999 -0.330275
5.95 0.945005 0.93502 -0.32095
5.96 0.948229 0.94005 -0.311574
5.97 0.951357 0.94508 -0.302149
5.98 0.95439 0.95011 -0.292673
5.99 0.957328 0.95514 -0.283146
6 0.96017 0.96017 -0.27357
6.01 0.962916 0.960499 -0.263967
6.02 0.965566 0.960827 -0.25436
6.03 0.968119 0.961155 -0.24475
6.04 0.970576 0.961484 -0.235137
6.05 0.972935 0.961812 -0.22552
6.06 0.975197 0.96214 -0.215901
6.07 0.977362 0.962469 -0.206278
6.08 0.979429 0.962797 -0.196651
6.09 0.981398 0.963125 -0.187022
6.1 0.983268 0.963454 -0.177389
6.11 0.985041 0.963782 -0.167753
6.12 0.986715 0.96411 -0.158113
6.13 0.98829 0.964439 -0.14847
6.14 0.989766 0.964767 -0.138824
6.15 0.991144 0.965095 -0.129175
6.16 0.992422 0.965424 -0.119522
6.17 0.993601 0.965752 -0.109867
6.18 0.994681 0.966081 -0.100207
6.19 0.995661 0.966409 -0.0905449
6.2 0.996542 0.966737 -0.0808792
6.21 0.997323 0.967066 -0.0712102
6.22 0.998004 0.967394 -0.0615379
6.23 0.998586 0.967722 -0.0518623
6.24 0.999068 0.968051 -0.0421834
6.25 0.999449 0.968379 -0.0325013
6.26 0.999731 0.968707 -0.0228159
6.27 0.999913 0.969036 -0.0131271
6.28 0.999995 0.969364 -0.00343514
6.29 0.999977 0.969692 0.00626014
6.3 0.999859 0.970021 0.0159587
6.31 0.999641 0.970349 0.0256606
6.32 0.999322 0.970677 0.0353657
6.33 0.998904 0.971006 0.0450741
6.34 0.998386 0.971334 0.0547858
6.35 0.997769 0.971662 0.0645008
6.36 0.997051 0.971991 0.074219
6.37 0.996234 0.972319 0.0839406
6.38 0.995317 0.972647 0.0936654
6.39 0.994301 0.972976 0.103394
6.4 0.993185 0.973304 0.113125
6.41 0.99197 0.973633 0.12286
6.42 0.990655 0.973961 0.132598
6.43 0.989242 0.974289 0.142339
6.44 0.98773 0.974618 0.152083
6.45 0.986119 0.974946 0.161831
6.46 0.984409 0.975274 0.171582
6.47 0.982601 0.975603 0.181337
6.48 0.980694 0.975931 0.191094
6.49 0.97869 0.976259 0.200855
6.5 0.976588 0.976588 0.21062
6.51 0.974388 0.972134 0.220363
6.52 0.97209 0.96768 0.230062
6.53 0.969696 0.963227 0.239717
6.54 0.967204 0.958773 0.249327
6.55 0.964616 0.954319 0.258892
6.56 0.961931 0.949865 0.268413
6.57 0.95915 0.945412 0.27789
6.58 0.956273 0.940958 0.287321
6.59 0.9533 0.936504 0.296709
6.6 0.950233 0.932051 0.306051
6.61 0.94707 0.927597 0.31535
6.62 0.943812 0.923143 0.324603
6.63 0.94046 0.918689 0.333813
6.64 0.937014 0.914236 0.342977
6.65 0.933474 0.909782 0.352097
6.66 0.929841 0.905328 0.361173
6.67 0.926115 0.900875 0.370204
6.68 0.922297 0.896421 0.37919
6.69 0.918386 0.891967 0.388132
6.7 0.914383 0.887513 0.39703
6.71 0.910289 0.88306 0.405883
6.72 0.906104 0.878606 0.414691
6.73 0.901828 0.874152 0.423455
6.74 0.897462 0.869699 0.432174
6.75 0.893006 0.865245 0.440849
6.76 0.888461 0.860791 0.449479
6.77 0.883827 0.856338 0.458064
6.78 0.879105 0.851884 0.466606
6.79 0.874295 0.84743 0.475102
6.8 0.869397 0.842976 0.483554
6.81 0.864413 0.838523 0.491962
