4.9 0.186512 0.186525 0.982493 -0.985433
4.91 0.196327 0.19634 0.980556 -0.983518
4.92 0.206123 0.206135 0.978518 -0.981506
4.93 0.215898 0.21591 0.976379 -0.979396
4.94 0.225651 0.225663 0.974138 -0.977188
4.95 0.235381 0.235392 0.971797 -0.974883
4.96 0.245089 0.245098 0.969355 -0.97248
4.97 0.254771 0.254779 0.966812 -0.969981
4.98 0.264428 0.264434 0.964168 -0.967385
4.99 0.274059 0.274062 0.961423 -0.964692
5 0.283662 0.283662 0.958577 -0.961903
5.01 0.293237 0.293233 0.955638 -0.959019
5.02 0.302783 0.302775 0.952611 -0.956039
5.03 0.312298 0.312285 0.949498 -0.952964
5.04 0.321782 0.321764 0.946298 -0.949793
5.05 0.331234 0.331211 0.943011 -0.946528
5.06 0.340653 0.340624 0.939637 -0.943169
5.07 0.350037 0.350003 0.936177 -0.939716
5.08 0.359387 0.359347 0.93263 -0.936169
5.09 0.368701 0.368656 0.928996 -0.932529
5.1 0.377978 0.377927 0.925275 -0.928796
5.11 0.387217 0.387161 0.921468 -0.924971
5.12 0.396417 0.396356 0.917573 -0.921053
5.13 0.405578 0.405512 0.913592 -0.917044
5.14 0.414698 0.414628 0.909525 -0.912943
5.15 0.423777 0.423702 0.90537 -0.908751
5.16 0.432813 0.432735 0.901129 -0.904469
5.17 0.441806 0.441725 0.896801 -0.900097
5.18 0.450755 0.450671 0.892386 -0.895635
5.19 0.459659 0.459572 0.887884 -0.891084
5.2 0.468517 0.468428 0.883296 -0.886444
5.21 0.477328 0.477238 0.878621 -0.881715
5.22 0.486091 0.486 0.873859 -0.876899
5.23 0.494806 0.494715 0.869011 -0.871995
5.24 0.503471 0.50338 0.864075 -0.867005
5.25 0.512085 0.511996 0.859053 -0.861928
5.26 0.520649 0.520561 0.853944 -0.856765
5.27 0.529161 0.529074 0.848749 -0.851517
5.28 0.537619 0.537535 0.843466 -0.846184
5.29 0.546024 0.545943 0.838097 -0.840766
5.3 0.554374 0.554297 0.832641 -0.835265
